,tokens_read,tokens_written,seconds
0,54,1,0.4429192543029785
1,54,1,0.2885446548461914
2,54,1,0.3074157238006592
3,54,1,0.3488032817840576
4,54,1,0.3503987789154053
5,54,1,0.26546812057495117
6,54,1,0.5546870231628418
7,54,1,0.4381282329559326
8,54,1,0.23108410835266113
9,54,1,0.30593204498291016
10,54,1,0.3602621555328369
11,54,1,0.21605372428894043
12,54,1,0.2573409080505371
13,54,1,0.3057136535644531
14,54,1,0.7109882831573486
15,54,1,0.26600050926208496
16,54,1,0.271406888961792
17,54,1,0.34214282035827637
18,54,1,0.31931638717651367
19,54,1,0.28536510467529297
20,54,1,0.2464008331298828
21,54,1,0.42549753189086914
22,54,1,0.27628421783447266
23,54,1,0.22974061965942383
24,54,1,0.24038219451904297
25,54,1,0.2548813819885254
26,54,1,0.21942687034606934
27,54,1,0.2912416458129883
28,54,1,0.19775819778442383
29,54,1,0.2413499355316162
30,54,1,0.2311265468597412
31,54,1,0.2654385566711426
32,54,1,0.2763946056365967
33,54,1,0.23511385917663574
34,54,1,0.27529478073120117
35,54,1,0.3622701168060303
36,54,1,0.21660923957824707
37,54,1,0.2822754383087158
38,54,1,0.2698972225189209
39,54,1,0.3371407985687256
40,54,1,0.3814120292663574
41,54,1,0.25290441513061523
42,54,1,0.23061585426330566
43,54,1,0.2948284149169922
44,54,1,0.25502514839172363
45,54,1,0.2609870433807373
46,54,1,0.4243910312652588
47,54,1,0.38019609451293945
48,54,1,0.4039895534515381
49,54,1,0.6050856113433838
50,54,1,0.2573533058166504
51,54,1,0.2798802852630615
52,54,1,0.2998690605163574
53,54,1,0.23923420906066895
54,54,1,0.31777238845825195
55,54,1,0.2974123954772949
56,54,1,0.22506046295166016
57,54,1,0.2597072124481201
58,54,1,0.22119426727294922
59,54,1,0.23244357109069824
60,54,1,0.22060298919677734
61,54,1,0.18088603019714355
62,54,1,0.2573246955871582
63,54,1,0.36666321754455566
64,54,1,0.2505836486816406
65,54,1,0.2496631145477295
66,54,1,0.25820064544677734
67,54,1,0.41921448707580566
68,54,1,0.21071386337280273
69,54,1,0.25217318534851074
70,54,1,0.2539198398590088
71,54,1,0.2402336597442627
72,54,1,0.2785990238189697
73,54,1,0.2265028953552246
74,54,1,0.2637965679168701
75,54,1,0.3034534454345703
76,54,1,0.3031504154205322
77,54,1,0.2441880702972412
78,54,1,0.38354969024658203
79,54,1,0.3742256164550781
80,54,1,0.2273857593536377
81,54,1,0.5834312438964844
82,54,1,0.29857683181762695
83,54,1,0.2813115119934082
84,54,1,0.3003671169281006
85,54,1,0.284621000289917
86,54,1,0.24596452713012695
87,54,1,0.312638521194458
88,54,1,0.23667502403259277
89,54,1,0.2664458751678467
90,54,1,0.5884146690368652
91,54,1,0.2679457664489746
92,54,1,0.39299774169921875
93,54,1,0.22778558731079102
94,54,1,0.2016589641571045
95,54,1,0.25084638595581055
96,54,1,0.2569553852081299
97,54,1,0.2779414653778076
98,54,1,0.39410877227783203
99,54,1,0.24389886856079102
100,54,1,0.258319616317749
101,54,1,0.29247546195983887
102,54,1,1.6462936401367188
103,54,1,0.27367067337036133
104,54,1,0.25373244285583496
105,54,1,0.2689335346221924
106,54,1,0.3452115058898926
107,54,1,0.34711766242980957
108,54,1,0.22617149353027344
109,54,1,0.5374124050140381
110,54,1,0.23447561264038086
111,54,1,0.24595427513122559
112,54,1,0.25350141525268555
113,54,1,0.4557921886444092
114,54,1,0.3916051387786865
115,54,1,0.29707980155944824
116,54,1,0.28183865547180176
117,54,1,0.4324953556060791
118,54,1,0.40540432929992676
119,54,1,0.21448469161987305
120,54,1,0.39434003829956055
121,54,1,0.26867198944091797
122,54,1,0.2290658950805664
123,54,1,0.31665611267089844
124,54,1,0.4055602550506592
125,54,1,0.24599051475524902
126,54,1,0.36546921730041504
127,54,1,0.244781494140625
128,54,1,0.3724668025970459
129,54,1,0.3239257335662842
130,54,1,0.22551178932189941
131,54,1,0.25234508514404297
132,54,1,0.34703826904296875
133,54,1,0.2642858028411865
134,54,1,0.2765071392059326
135,54,1,0.23320770263671875
136,54,1,0.24784469604492188
137,54,1,0.3059651851654053
138,54,1,0.24759912490844727
139,54,1,0.4989159107208252
140,54,1,0.3310537338256836
141,54,1,0.3273944854736328
142,54,1,0.25406479835510254
143,54,1,0.22469711303710938
144,54,1,0.35565686225891113
145,54,1,0.2614436149597168
146,54,1,0.40020275115966797
147,54,1,0.41012072563171387
148,54,1,0.35108065605163574
149,54,1,0.2358403205871582
150,54,1,0.2352921962738037
151,54,1,0.45458483695983887
152,54,1,0.30376172065734863
153,54,1,0.33823537826538086
154,54,1,0.3417627811431885
155,54,1,0.3263838291168213
156,54,1,0.2810697555541992
157,54,1,0.28785252571105957
158,54,1,0.36150527000427246
159,54,1,0.3446667194366455
160,54,1,0.2748422622680664
161,54,1,0.31516242027282715
162,54,1,0.24653387069702148
163,54,1,0.32653379440307617
164,54,1,0.25785112380981445
165,54,1,0.33798718452453613
166,54,1,0.3248145580291748
167,54,1,0.23386049270629883
168,54,1,0.27385473251342773
169,54,1,0.22191548347473145
170,54,1,0.2956066131591797
171,54,1,0.32175707817077637
172,54,1,0.241624116897583
173,54,1,0.23496365547180176
174,54,1,0.312258243560791
175,54,1,0.217926025390625
176,54,1,0.22835707664489746
177,54,1,0.3262019157409668
178,54,1,0.2281336784362793
179,54,1,0.40350914001464844
180,54,1,0.36507129669189453
181,54,1,0.4580233097076416
182,54,1,0.28945374488830566
183,54,1,0.24151873588562012
184,54,1,0.5371181964874268
185,54,1,0.24747800827026367
186,54,1,0.2593991756439209
187,54,1,0.25908756256103516
188,54,1,0.5007529258728027
189,54,1,0.3940141201019287
190,54,1,0.3289768695831299
191,54,1,0.390777587890625
192,54,1,0.47113466262817383
193,54,1,0.2470076084136963
194,54,1,0.21703267097473145
195,54,1,0.3658561706542969
196,54,1,0.31203174591064453
197,54,1,0.44217586517333984
198,54,1,0.3265872001647949
199,54,1,0.29078245162963867
200,54,1,0.3094310760498047
201,54,1,0.6033718585968018
202,54,1,0.36290431022644043
203,54,1,0.2786905765533447
204,54,1,0.26034045219421387
205,54,1,0.250669002532959
206,54,1,0.25731587409973145
207,54,1,0.4013497829437256
208,54,1,0.258014440536499
209,54,1,0.32869935035705566
210,54,1,0.7417912483215332
211,54,1,0.32930493354797363
212,54,1,0.30432772636413574
213,54,1,0.29135775566101074
214,54,1,0.26378774642944336
215,54,1,0.23874115943908691
216,54,1,0.49643397331237793
217,54,1,0.2192397117614746
218,54,1,0.2780916690826416
219,54,1,0.38213205337524414
220,54,1,0.4599943161010742
221,54,1,0.38579320907592773
222,54,1,0.26585960388183594
223,54,1,0.3285043239593506
224,54,1,0.43301844596862793
225,54,1,0.24113821983337402
226,54,1,0.21667075157165527
227,54,1,0.2544131278991699
228,54,1,0.4806509017944336
229,54,1,0.3799757957458496
230,54,1,0.4694652557373047
231,54,1,0.23130273818969727
232,54,1,0.42090892791748047
233,54,1,0.4832453727722168
234,54,1,0.24773120880126953
235,54,1,0.21767902374267578
236,54,1,0.23879790306091309
237,54,1,0.8564085960388184
238,54,1,0.2262558937072754
239,54,1,0.32473015785217285
240,54,1,0.5937225818634033
241,54,1,0.3886582851409912
242,54,1,0.4550013542175293
243,54,1,0.28668665885925293
244,54,1,0.2478625774383545
245,54,1,0.466782808303833
246,54,1,0.26977992057800293
247,54,1,0.2862217426300049
248,54,1,0.3692820072174072
249,54,1,0.2122354507446289
250,54,1,0.3295772075653076
251,54,1,0.44113779067993164
252,54,1,0.338071346282959
253,54,1,0.3705604076385498
254,54,1,0.37664151191711426
255,54,1,0.2840719223022461
