,tokens_read,tokens_written,seconds
0,113,1,0.9464342594146729
1,107,1,0.9649648666381836
2,98,1,1.2239501476287842
3,103,1,0.524817705154419
4,103,1,1.3297755718231201
5,97,1,0.5275559425354004
6,99,1,0.22561049461364746
7,107,1,0.3026130199432373
8,120,1,0.2921464443206787
9,103,1,0.30037999153137207
10,103,1,0.2621018886566162
11,109,1,0.4596531391143799
12,109,1,0.29659295082092285
13,96,1,0.3004617691040039
14,114,1,0.4436652660369873
15,114,1,0.3043515682220459
16,114,1,0.25542187690734863
17,105,1,0.3148767948150635
18,103,1,0.25928187370300293
19,115,1,0.41927385330200195
20,112,1,0.36657261848449707
21,112,1,0.32035160064697266
22,118,1,0.30370116233825684
23,112,1,0.3190758228302002
24,101,1,0.4486360549926758
25,130,1,0.3472776412963867
26,130,1,0.376007080078125
27,110,1,0.24891972541809082
28,100,1,0.35103917121887207
29,112,1,0.41660475730895996
30,112,1,0.293485164642334
31,112,1,0.20063376426696777
32,112,1,0.28653693199157715
33,105,1,0.27681565284729004
34,110,1,0.3330652713775635
35,109,1,0.2572784423828125
36,93,1,0.45943593978881836
37,127,1,0.5969269275665283
38,127,1,0.3337211608886719
39,108,1,0.23574113845825195
40,103,1,0.2809433937072754
41,105,1,0.26845669746398926
42,105,1,0.3173394203186035
43,115,1,0.5557539463043213
44,100,1,0.34407663345336914
45,100,1,0.2745046615600586
46,103,1,0.38004112243652344
47,111,1,0.5141165256500244
48,108,1,0.34986257553100586
49,104,1,0.4004843235015869
50,90,1,0.23859119415283203
51,84,1,0.30243563652038574
52,75,1,0.35967111587524414
53,80,1,0.28302955627441406
54,80,1,0.351881742477417
55,74,1,0.27955198287963867
56,76,1,0.3122255802154541
57,84,1,0.34063196182250977
58,97,1,1.0272610187530518
59,80,1,0.3178260326385498
60,80,1,0.5318706035614014
61,86,1,0.2526531219482422
62,86,1,0.2866179943084717
63,73,1,0.36298346519470215
64,91,1,0.24857044219970703
65,91,1,0.22766852378845215
66,91,1,0.45212793350219727
67,82,1,0.39475345611572266
68,80,1,0.34700512886047363
69,92,1,0.3743712902069092
70,89,1,0.31864190101623535
71,89,1,0.5265955924987793
72,95,1,0.40955400466918945
73,89,1,0.4139597415924072
74,78,1,0.34987878799438477
75,107,1,0.300370454788208
76,107,1,0.32373571395874023
77,87,1,0.34968042373657227
78,77,1,0.2740330696105957
79,89,1,0.2751929759979248
80,89,1,0.3210906982421875
81,89,1,0.4374654293060303
82,89,1,0.3855268955230713
83,82,1,0.5573563575744629
84,87,1,0.31134819984436035
85,86,1,0.3128318786621094
86,70,1,4.180351495742798
87,104,1,0.339061975479126
88,104,1,0.3031296730041504
89,85,1,0.48906564712524414
90,80,1,0.23900246620178223
91,82,1,0.2637660503387451
92,82,1,0.3583674430847168
93,92,1,0.285280704498291
94,77,1,0.8550009727478027
95,77,1,0.3298301696777344
96,80,1,0.36666297912597656
97,88,1,0.26685643196105957
98,85,1,0.21845221519470215
99,81,1,0.22249889373779297
100,104,1,0.29924869537353516
101,98,1,0.28780412673950195
102,89,1,0.45232152938842773
103,94,1,0.2563972473144531
104,94,1,0.2408280372619629
105,88,1,0.268115758895874
106,90,1,0.30879807472229004
107,98,1,0.24797940254211426
108,111,1,0.4124412536621094
109,94,1,0.2569255828857422
110,94,1,0.3093123435974121
111,100,1,0.4620530605316162
112,100,1,0.33432984352111816
113,87,1,0.4965202808380127
114,105,1,0.403125524520874
115,105,1,0.40047121047973633
116,105,1,0.38171911239624023
117,96,1,0.42247867584228516
118,94,1,0.3815324306488037
119,106,1,0.8294262886047363
120,103,1,0.30918049812316895
121,103,1,0.4925651550292969
122,109,1,0.3046071529388428
123,103,1,0.2611367702484131
124,92,1,0.3493523597717285
125,121,1,0.2623426914215088
126,121,1,0.30282139778137207
127,101,1,0.30789661407470703
128,91,1,0.47874999046325684
129,103,1,0.38561511039733887
130,103,1,0.39113783836364746
131,103,1,0.34281325340270996
132,103,1,0.3177778720855713
133,96,1,0.3682563304901123
134,101,1,0.3118302822113037
135,100,1,0.3248481750488281
136,84,1,0.32891249656677246
137,118,1,0.38361120223999023
138,118,1,0.4155445098876953
139,99,1,0.23566699028015137
140,94,1,0.7878830432891846
141,96,1,0.24367594718933105
142,96,1,0.4075050354003906
143,106,1,0.3605351448059082
144,91,1,1.1631195545196533
145,91,1,0.7685766220092773
146,94,1,0.27724766731262207
147,102,1,0.3935999870300293
148,99,1,0.24080467224121094
149,95,1,0.32111096382141113
150,91,1,0.36261916160583496
151,85,1,0.3497593402862549
152,76,1,0.36650943756103516
153,81,1,0.334226131439209
154,81,1,0.4311509132385254
155,75,1,0.9025595188140869
156,77,1,0.43748950958251953
157,85,1,0.37049102783203125
158,98,1,0.3346562385559082
159,81,1,0.47420740127563477
160,81,1,0.26064467430114746
161,87,1,0.34915924072265625
162,87,1,0.4293484687805176
163,74,1,0.41979050636291504
164,92,1,0.3574080467224121
165,92,1,0.29839134216308594
166,92,1,0.24578595161437988
167,83,1,0.3583974838256836
168,81,1,0.3928866386413574
169,93,1,0.6885330677032471
170,90,1,0.2676262855529785
171,90,1,0.5175387859344482
172,96,1,0.6573207378387451
173,90,1,0.3032803535461426
174,79,1,0.43614768981933594
175,108,1,0.7440927028656006
176,108,1,0.3243556022644043
177,88,1,0.6914963722229004
178,78,1,0.3880925178527832
179,90,1,0.42618703842163086
180,90,1,0.7256612777709961
181,90,1,0.5442538261413574
182,90,1,0.38613462448120117
183,83,1,0.4454190731048584
184,88,1,0.28811120986938477
185,87,1,0.28543901443481445
186,71,1,0.3260986804962158
187,105,1,0.4624950885772705
188,105,1,0.2925891876220703
189,86,1,0.40264272689819336
190,81,1,0.2734816074371338
191,83,1,0.6090128421783447
192,83,1,1.3153367042541504
193,93,1,0.40783238410949707
194,78,1,0.30447840690612793
195,78,1,0.409984827041626
196,81,1,0.3753700256347656
197,89,1,0.43584561347961426
198,86,1,0.3012676239013672
199,82,1,0.3908836841583252
200,91,1,0.4672725200653076
201,85,1,0.3234875202178955
202,76,1,0.24620461463928223
203,81,1,0.4805901050567627
204,81,1,0.2894718647003174
205,75,1,0.4232518672943115
206,77,1,0.2762627601623535
207,85,1,0.36907029151916504
208,98,1,0.6063759326934814
209,81,1,0.4931185245513916
210,81,1,0.5711174011230469
211,87,1,0.4361264705657959
212,87,1,0.4698340892791748
213,74,1,0.42368340492248535
214,92,1,0.26147031784057617
215,92,1,0.4082467555999756
216,92,1,0.5613312721252441
217,83,1,0.28094029426574707
218,81,1,0.4200601577758789
219,93,1,1.0311203002929688
220,90,1,0.4727668762207031
221,90,1,0.30308103561401367
222,96,1,0.26744914054870605
223,90,1,0.7100474834442139
224,79,1,0.47513890266418457
225,108,1,0.42165064811706543
226,108,1,0.38033175468444824
227,88,1,0.28345155715942383
228,78,1,0.45070576667785645
229,90,1,0.28533053398132324
230,90,1,0.8844845294952393
231,90,1,0.3731517791748047
232,90,1,0.38281869888305664
233,83,1,0.5110173225402832
234,88,1,1.1349072456359863
235,87,1,0.29248046875
236,71,1,0.35616302490234375
237,105,1,0.28834104537963867
238,105,1,0.34530162811279297
239,86,1,0.37218141555786133
240,81,1,0.264540433883667
241,83,1,0.31450438499450684
242,83,1,0.3309321403503418
243,93,1,0.4094369411468506
244,78,1,1.022042989730835
245,78,1,0.5262796878814697
246,81,1,0.3665134906768799
247,89,1,1.1204462051391602
248,86,1,0.32645606994628906
249,82,1,0.3111457824707031
250,96,1,0.32456302642822266
251,90,1,0.31327295303344727
252,81,1,0.3652205467224121
253,86,1,0.33867788314819336
254,86,1,0.322357177734375
255,80,1,0.37550878524780273
256,82,1,0.30886006355285645
257,90,1,0.32704710960388184
258,103,1,0.3442697525024414
259,86,1,0.7139174938201904
260,86,1,0.28696465492248535
261,92,1,1.4223837852478027
262,92,1,0.38408327102661133
263,79,1,0.36196041107177734
264,97,1,0.342637300491333
265,97,1,0.5399069786071777
266,97,1,0.333845853805542
267,88,1,0.4821891784667969
268,86,1,0.5372960567474365
269,98,1,0.25032949447631836
270,95,1,0.35239458084106445
271,95,1,0.9150092601776123
272,101,1,0.3565995693206787
273,95,1,0.28325843811035156
274,84,1,0.2824742794036865
275,113,1,0.2625303268432617
276,113,1,0.3802323341369629
277,93,1,0.3099234104156494
278,83,1,0.2776198387145996
279,95,1,0.357546329498291
280,95,1,0.3210163116455078
281,95,1,0.3824002742767334
282,95,1,0.3757445812225342
283,88,1,0.32941126823425293
284,93,1,0.4515538215637207
285,92,1,0.3965334892272949
286,76,1,0.4126873016357422
287,110,1,0.49718666076660156
288,110,1,0.2573845386505127
289,91,1,0.5280768871307373
290,86,1,0.3762986660003662
291,88,1,0.3437538146972656
292,88,1,0.30170559883117676
293,98,1,0.47739577293395996
294,83,1,0.3189997673034668
295,83,1,0.34800243377685547
296,86,1,0.2536289691925049
297,94,1,0.4014263153076172
298,91,1,0.4226839542388916
299,87,1,0.41080713272094727
300,84,1,0.36625003814697266
301,78,1,0.33861708641052246
302,69,1,0.36578798294067383
303,74,1,0.3344285488128662
304,74,1,0.46318840980529785
305,68,1,0.3043391704559326
306,70,1,0.26270246505737305
307,78,1,0.3402261734008789
308,91,1,0.33324313163757324
309,74,1,0.29640960693359375
310,74,1,0.308042049407959
311,80,1,0.2831113338470459
312,80,1,0.23934555053710938
313,67,1,0.4307270050048828
314,85,1,0.3036820888519287
315,85,1,0.3145871162414551
316,85,1,0.36678504943847656
317,76,1,0.34970951080322266
318,74,1,0.27451086044311523
319,86,1,0.4687471389770508
320,83,1,0.24731874465942383
321,83,1,0.2774007320404053
322,89,1,0.2796132564544678
323,83,1,0.24567198753356934
324,72,1,0.3631155490875244
325,101,1,0.37805795669555664
326,101,1,0.3581421375274658
327,81,1,0.34639453887939453
328,71,1,0.2961752414703369
329,83,1,0.2683868408203125
330,83,1,0.39627838134765625
331,83,1,0.26381444931030273
332,83,1,0.283189058303833
333,76,1,0.2899918556213379
334,81,1,0.27329349517822266
335,80,1,0.24559521675109863
336,64,1,0.3031327724456787
337,98,1,0.3750612735748291
338,98,1,0.37956666946411133
339,79,1,0.3963625431060791
340,74,1,0.2699289321899414
341,76,1,0.2863945960998535
342,76,1,0.2847273349761963
343,86,1,0.26264119148254395
344,71,1,0.3028371334075928
345,71,1,0.2940092086791992
346,74,1,0.20257997512817383
347,82,1,0.39687585830688477
348,79,1,0.49591612815856934
349,75,1,0.28231024742126465
350,112,1,0.27549290657043457
351,106,1,0.45209312438964844
352,97,1,0.24396562576293945
353,102,1,0.32982420921325684
354,102,1,0.5286798477172852
355,96,1,0.28972911834716797
356,98,1,0.24525237083435059
357,106,1,0.4121367931365967
358,119,1,0.4741973876953125
359,102,1,0.2593197822570801
360,102,1,0.32511019706726074
361,108,1,0.2738769054412842
362,108,1,0.2297382354736328
363,95,1,1.809793472290039
364,113,1,0.24317312240600586
365,113,1,0.32730674743652344
366,113,1,0.46401095390319824
367,104,1,0.23684239387512207
368,102,1,0.27458953857421875
369,114,1,0.22118234634399414
370,111,1,0.2790215015411377
371,111,1,0.2669081687927246
372,117,1,0.44664883613586426
373,111,1,0.25252246856689453
374,100,1,0.2800867557525635
375,129,1,0.37235188484191895
376,129,1,0.3529829978942871
377,109,1,0.28295445442199707
378,99,1,0.259108304977417
379,111,1,0.3216536045074463
380,111,1,0.3325188159942627
381,111,1,0.2628638744354248
382,111,1,0.27791929244995117
383,104,1,0.27645397186279297
384,109,1,0.2566671371459961
385,108,1,0.2581005096435547
386,92,1,0.3830873966217041
387,126,1,0.2885141372680664
388,126,1,0.2827465534210205
389,107,1,0.29532384872436523
390,102,1,0.4958014488220215
391,104,1,0.23133134841918945
392,104,1,0.27842259407043457
393,114,1,0.9975519180297852
394,99,1,0.369887113571167
395,99,1,0.31650209426879883
396,102,1,0.24210309982299805
397,110,1,0.2817671298980713
398,107,1,0.26171016693115234
399,103,1,0.4134533405303955
400,94,1,0.42898106575012207
401,88,1,0.3617284297943115
402,79,1,0.4490208625793457
403,84,1,0.2388761043548584
404,84,1,0.35478711128234863
405,78,1,0.31302332878112793
406,80,1,0.2522013187408447
407,88,1,0.23698854446411133
408,101,1,0.4596099853515625
409,84,1,0.3272824287414551
410,84,1,0.35968637466430664
411,90,1,0.40651845932006836
412,90,1,0.36501479148864746
413,77,1,0.2910730838775635
414,95,1,0.3444240093231201
415,95,1,0.26909589767456055
416,95,1,0.26366400718688965
417,86,1,0.30753135681152344
418,84,1,0.2871975898742676
419,96,1,0.315662145614624
420,93,1,0.268604040145874
421,93,1,0.4406471252441406
422,99,1,0.4291386604309082
423,93,1,0.32758331298828125
424,82,1,0.7031826972961426
425,111,1,0.27270936965942383
426,111,1,0.2902560234069824
427,91,1,0.284071683883667
428,81,1,0.2559080123901367
429,93,1,0.4018981456756592
430,93,1,0.31028318405151367
431,93,1,0.39513683319091797
432,93,1,0.22081232070922852
433,86,1,0.24189281463623047
434,91,1,0.3806025981903076
435,90,1,1.0910894870758057
436,74,1,0.5366649627685547
437,108,1,0.31283140182495117
438,108,1,0.30310893058776855
439,89,1,0.3044760227203369
440,84,1,0.4152812957763672
441,86,1,0.4093194007873535
442,86,1,0.2507646083831787
443,96,1,0.35169243812561035
444,81,1,0.2756173610687256
445,81,1,0.2922036647796631
446,84,1,0.27635788917541504
447,92,1,0.3563718795776367
448,89,1,0.26554346084594727
449,85,1,0.22240614891052246
450,102,1,0.30765533447265625
451,96,1,0.27242326736450195
452,87,1,0.3193485736846924
453,92,1,0.39366602897644043
454,92,1,0.420499324798584
455,86,1,0.33536744117736816
456,88,1,0.28495264053344727
457,96,1,0.3842775821685791
458,109,1,0.32154226303100586
459,92,1,0.3000030517578125
460,92,1,0.29213953018188477
461,98,1,0.3335082530975342
462,98,1,0.34238576889038086
463,85,1,0.8999569416046143
464,103,1,0.2922537326812744
465,103,1,0.3232154846191406
466,103,1,0.26132917404174805
467,94,1,0.2622382640838623
468,92,1,0.3763463497161865
469,104,1,0.2748291492462158
470,101,1,0.38419556617736816
471,101,1,0.3083205223083496
472,107,1,0.309781551361084
473,101,1,0.41097283363342285
474,90,1,0.26743626594543457
475,119,1,0.4363408088684082
476,119,1,0.29117679595947266
477,99,1,0.3649940490722656
478,89,1,0.21684527397155762
479,101,1,0.36113619804382324
480,101,1,0.2771141529083252
481,101,1,0.23726582527160645
482,101,1,0.3952968120574951
483,94,1,0.2610287666320801
484,99,1,0.22487282752990723
485,98,1,0.24466347694396973
486,82,1,0.3268444538116455
487,116,1,0.3413240909576416
488,116,1,0.6371171474456787
489,97,1,0.26575183868408203
490,92,1,0.3692491054534912
491,94,1,0.29546546936035156
492,94,1,0.28864049911499023
493,104,1,0.2803161144256592
494,89,1,0.3036215305328369
495,89,1,0.40750598907470703
496,92,1,0.4291703701019287
497,100,1,0.4579348564147949
498,97,1,0.307422399520874
499,93,1,0.4023749828338623
500,96,1,0.27600526809692383
501,90,1,0.2856864929199219
502,81,1,0.5842969417572021
503,86,1,0.26192641258239746
504,86,1,0.3044872283935547
505,80,1,0.33986830711364746
506,82,1,0.39536190032958984
507,90,1,1.005354881286621
508,103,1,0.39282870292663574
509,86,1,0.3679618835449219
510,86,1,0.42189598083496094
511,92,1,0.28212809562683105
512,92,1,0.30116724967956543
513,79,1,0.2924048900604248
514,97,1,0.20531702041625977
515,97,1,0.25545406341552734
516,97,1,0.2891387939453125
517,88,1,0.3536491394042969
518,86,1,0.31591153144836426
519,98,1,0.7994537353515625
520,95,1,0.3050267696380615
521,95,1,0.3414325714111328
522,101,1,0.25928759574890137
523,95,1,0.2191784381866455
524,84,1,0.25146484375
525,113,1,0.40816640853881836
526,113,1,0.39997124671936035
527,93,1,0.27416300773620605
528,83,1,0.29801416397094727
529,95,1,0.2878725528717041
530,95,1,0.2798275947570801
