,tokens_read,tokens_written,seconds
0,234,1,0.24420714378356934
1,236,1,0.26333069801330566
2,237,1,0.36058807373046875
3,234,1,0.28258848190307617
4,233,1,0.33744311332702637
5,237,1,0.7546224594116211
6,233,1,0.3242323398590088
7,233,1,0.3765583038330078
8,234,1,0.31819748878479004
9,236,1,0.24595022201538086
10,237,1,0.25293636322021484
11,237,1,0.2614161968231201
12,233,1,0.2424485683441162
13,233,1,0.261415958404541
14,237,1,0.3200075626373291
15,239,1,0.2365734577178955
16,235,1,0.27701568603515625
17,235,1,0.2863895893096924
18,234,1,0.254331111907959
19,236,1,0.2605881690979004
20,235,1,0.28865861892700195
21,239,1,0.24090361595153809
22,235,1,0.2252826690673828
23,237,1,0.29776597023010254
24,237,1,0.44523024559020996
25,238,1,0.4486837387084961
26,234,1,0.3204190731048584
27,233,1,0.25650477409362793
28,236,1,0.3077559471130371
29,227,1,0.22792601585388184
30,234,1,0.6854159832000732
31,237,1,0.27928853034973145
32,234,1,0.2760889530181885
33,236,1,0.24182868003845215
34,236,1,0.27646470069885254
35,236,1,0.4058191776275635
36,234,1,0.23975014686584473
37,238,1,0.3000962734222412
38,237,1,0.27837038040161133
39,234,1,0.236114501953125
40,237,1,0.2750110626220703
41,233,1,0.24666714668273926
42,232,1,0.2711610794067383
43,236,1,0.2480790615081787
44,236,1,0.41136741638183594
45,237,1,0.27091193199157715
46,236,1,0.27767324447631836
47,237,1,0.23992085456848145
48,236,1,0.2379469871520996
49,236,1,0.21254992485046387
50,234,1,0.33345484733581543
51,236,1,0.2710740566253662
52,237,1,0.3130812644958496
53,234,1,0.2753109931945801
54,233,1,0.3572859764099121
55,237,1,0.235184907913208
56,233,1,0.27067995071411133
57,233,1,0.2571861743927002
58,234,1,0.3027684688568115
59,236,1,0.29228878021240234
60,237,1,0.30988526344299316
61,237,1,0.2641925811767578
62,233,1,0.3263072967529297
63,233,1,0.301558256149292
64,237,1,0.3212108612060547
65,239,1,0.27008986473083496
66,235,1,0.2642500400543213
67,235,1,0.30599117279052734
68,234,1,0.2801954746246338
69,236,1,0.287369966506958
